"Country","Time","Category","Continent"
"GBR",224.2,"Mass","Europe"
"GBR",224.2,"Mass","Europe"
"GBR",224.216666666667,"Mass","Europe"
"GBR",224.216666666667,"Mass","Europe"
"GBR",224.216666666667,"Mass","Europe"
"GBR",224.216666666667,"Mass","Europe"
"GBR",224.216666666667,"Mass","Europe"
"GBR",224.216666666667,"Mass","Europe"
"GBR",224.233333333333,"Mass","Europe"
"IRL",224.233333333333,"Mass","Europe"
"GBR",224.233333333333,"Mass","Europe"
"IRL",224.233333333333,"Mass","Europe"
"GBR",224.233333333333,"Mass","Europe"
"GBR",224.233333333333,"Mass","Europe"
"GBR",224.233333333333,"Mass","Europe"
"CHI",224.25,"Mass","Europe"
"QAT",224.25,"Mass","Asia"
"NED",224.25,"Mass","Europe"
"GBR",224.25,"Mass","Europe"
"GBR",224.25,"Mass","Europe"
"GBR",224.25,"Mass","Europe"
"GBR",224.266666666667,"Mass","Europe"
"GBR",224.266666666667,"Mass","Europe"
"JPN",224.266666666667,"Mass","Asia"
"CAN",224.266666666667,"Mass","Americas"
"FRA",224.266666666667,"Mass","Europe"
"GBR",224.266666666667,"Mass","Europe"
"GBR",224.283333333333,"Mass","Europe"
"GBR",224.283333333333,"Mass","Europe"
"GBR",224.283333333333,"Mass","Europe"
"GBR",224.283333333333,"Mass","Europe"
"GBR",224.283333333333,"Mass","Europe"
"GBR",224.283333333333,"Mass","Europe"
"GBR",224.3,"Mass","Europe"
"GBR",224.3,"Mass","Europe"
"JPN",224.3,"Mass","Asia"
"MEX",224.3,"Mass","Americas"
"CHN",224.3,"Mass","Asia"
"GBR",224.3,"Mass","Europe"
"CRC",224.3,"Mass","Americas"
"ITA",224.3,"Mass","Europe"
"GBR",224.316666666667,"Mass","Europe"
"GBR",224.316666666667,"Mass","Europe"
"GBR",224.316666666667,"Mass","Europe"
"GBR",224.316666666667,"Mass","Europe"
"FRA",224.316666666667,"Mass","Europe"
"GBR",224.316666666667,"Mass","Europe"
"FRA",224.316666666667,"Mass","Europe"
"GBR",224.333333333333,"Mass","Europe"
"GBR",224.333333333333,"Mass","Europe"
"GBR",224.333333333333,"Mass","Europe"
"FRA",224.333333333333,"Mass","Europe"
"GBR",224.333333333333,"Mass","Europe"
"GBR",224.333333333333,"Mass","Europe"
"GBR",224.333333333333,"Mass","Europe"
"POL",224.333333333333,"Mass","Europe"
"GBR",224.35,"Mass","Europe"
"GBR",224.35,"Mass","Europe"
"GBR",224.35,"Mass","Europe"
"GBR",224.35,"Mass","Europe"
"USA",224.366666666667,"Mass","Americas"
"GBR",224.366666666667,"Mass","Europe"
"GBR",224.366666666667,"Mass","Europe"
"GBR",224.366666666667,"Mass","Europe"
"GBR",224.366666666667,"Mass","Europe"
"USA",224.366666666667,"Mass","Americas"
"CZE",224.366666666667,"Mass","Europe"
"GBR",224.366666666667,"Mass","Europe"
"GBR",224.366666666667,"Mass","Europe"
"GBR",224.383333333333,"Mass","Europe"
"GBR",224.383333333333,"Mass","Europe"
"GBR",224.383333333333,"Mass","Europe"
"IRL",224.383333333333,"Mass","Europe"
"CAN",224.383333333333,"Mass","Americas"
"INA",224.383333333333,"Mass","Asia"
"GBR",224.4,"Mass","Europe"
"GBR",224.4,"Mass","Europe"
"IRL",224.4,"Mass","Europe"
"GBR",224.416666666667,"Mass","Europe"
"GBR",224.416666666667,"Mass","Europe"
"GBR",224.416666666667,"Mass","Europe"
"GBR",224.416666666667,"Mass","Europe"
"GBR",224.416666666667,"Mass","Europe"
"INA",224.416666666667,"Mass","Asia"
"GBR",224.433333333333,"Mass","Europe"
"POL",224.433333333333,"Mass","Europe"
"GBR",224.433333333333,"Mass","Europe"
"USA",224.433333333333,"Mass","Americas"
"BRA",224.433333333333,"Mass","Americas"
"GBR",224.433333333333,"Mass","Europe"
"FRA",224.45,"Mass","Europe"
"RSA",224.45,"Mass","Africa"
"GBR",224.45,"Mass","Europe"
"USA",224.45,"Mass","Americas"
"GBR",224.45,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"GBR",224.466666666667,"Mass","Europe"
"ITA",224.483333333333,"Mass","Europe"
"CHI",224.483333333333,"Mass","Europe"
"BRA",224.483333333333,"Mass","Americas"
"GBR",224.483333333333,"Mass","Europe"
"GBR",224.5,"Mass","Europe"
"POL",224.5,"Mass","Europe"
"GBR",224.5,"Mass","Europe"
"GBR",224.5,"Mass","Europe"
"GBR",224.5,"Mass","Europe"
"GBR",224.5,"Mass","Europe"
"GBR",224.516666666667,"Mass","Europe"
"ITA",224.516666666667,"Mass","Europe"
"GBR",224.516666666667,"Mass","Europe"
"GBR",224.516666666667,"Mass","Europe"
"GBR",224.516666666667,"Mass","Europe"
"IRL",224.516666666667,"Mass","Europe"
"CAN",224.533333333333,"Mass","Americas"
"THA",224.533333333333,"Mass","Asia"
"GBR",224.533333333333,"Mass","Europe"
"GBR",224.533333333333,"Mass","Europe"
"GBR",224.533333333333,"Mass","Europe"
"GBR",224.533333333333,"Mass","Europe"
"GBR",224.533333333333,"Mass","Europe"
"AUS",224.55,"Mass","Oceania"
"USA",224.55,"Mass","Americas"
"GBR",224.55,"Mass","Europe"
"ESP",224.55,"Mass","Europe"
"GBR",224.55,"Mass","Europe"
"GBR",224.566666666667,"Mass","Europe"
"ESP",224.566666666667,"Mass","Europe"
"GBR",224.566666666667,"Mass","Europe"
"GBR",224.566666666667,"Mass","Europe"
"CHN",224.566666666667,"Mass","Asia"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.583333333333,"Mass","Europe"
"GBR",224.6,"Mass","Europe"
"NZL",224.6,"Mass","Oceania"
"ITA",224.6,"Mass","Europe"
"SVK",224.6,"Mass","Europe"
"GBR",224.6,"Mass","Europe"
"GBR",224.6,"Mass","Europe"
"GBR",224.616666666667,"Mass","Europe"
"GBR",224.616666666667,"Mass","Europe"
"GBR",224.616666666667,"Mass","Europe"
"GBR",224.616666666667,"Mass","Europe"
"MEX",224.633333333333,"Mass","Americas"
"GBR",224.633333333333,"Mass","Europe"
"GBR",224.633333333333,"Mass","Europe"
"GBR",224.633333333333,"Mass","Europe"
"GBR",224.633333333333,"Mass","Europe"
"GBR",224.65,"Mass","Europe"
"GBR",224.65,"Mass","Europe"
"NED",224.65,"Mass","Europe"
"IRL",224.65,"Mass","Europe"
"GBR",224.666666666667,"Mass","Europe"
"GER",224.666666666667,"Mass","Europe"
"GBR",224.666666666667,"Mass","Europe"
"GBR",224.666666666667,"Mass","Europe"
"GBR",224.666666666667,"Mass","Europe"
"IND",224.666666666667,"Mass","Asia"
"MEX",224.666666666667,"Mass","Americas"
"GBR",224.683333333333,"Mass","Europe"
"GBR",224.683333333333,"Mass","Europe"
"GBR",224.683333333333,"Mass","Europe"
"GBR",224.683333333333,"Mass","Europe"
"IRL",224.683333333333,"Mass","Europe"
"UKR",224.683333333333,"Mass","Europe"
"NED",224.683333333333,"Mass","Europe"
"POR",224.7,"Mass","Europe"
"GBR",224.7,"Mass","Europe"
"ESP",224.7,"Mass","Europe"
"USA",224.7,"Mass","Americas"
"USA",224.716666666667,"Mass","Americas"
"GBR",224.716666666667,"Mass","Europe"
"IRL",224.716666666667,"Mass","Europe"
"GBR",224.716666666667,"Mass","Europe"
"GBR",224.716666666667,"Mass","Europe"
"GBR",224.716666666667,"Mass","Europe"
"GBR",224.716666666667,"Mass","Europe"
"GBR",224.716666666667,"Mass","Europe"
"GBR",224.733333333333,"Mass","Europe"
"GBR",224.733333333333,"Mass","Europe"
"SVK",224.733333333333,"Mass","Europe"
"GBR",224.733333333333,"Mass","Europe"
"FRA",224.733333333333,"Mass","Europe"
"FRA",224.733333333333,"Mass","Europe"
"GBR",224.733333333333,"Mass","Europe"
"BRA",224.733333333333,"Mass","Americas"
"GBR",224.733333333333,"Mass","Europe"
"NED",224.733333333333,"Mass","Europe"
"GBR",224.75,"Mass","Europe"
"NOR",224.75,"Mass","Europe"
"GBR",224.75,"Mass","Europe"
"GBR",224.75,"Mass","Europe"
"GBR",224.75,"Mass","Europe"
"GBR",224.75,"Mass","Europe"
"USA",224.75,"Mass","Americas"
"FRA",224.75,"Mass","Europe"
"CRC",224.75,"Mass","Americas"
"GBR",224.75,"Mass","Europe"
"GBR",224.766666666667,"Mass","Europe"
"ESP",224.766666666667,"Mass","Europe"
"PAK",224.766666666667,"Mass","Asia"
"GBR",224.766666666667,"Mass","Europe"
"GBR",224.766666666667,"Mass","Europe"
"GBR",224.766666666667,"Mass","Europe"
"MEX",224.783333333333,"Mass","Americas"
"DEN",224.783333333333,"Mass","Europe"
"CAN",224.783333333333,"Mass","Americas"
"GBR",224.783333333333,"Mass","Europe"
"IRL",224.783333333333,"Mass","Europe"
"GBR",224.783333333333,"Mass","Europe"
"BRA",224.783333333333,"Mass","Americas"
"VIE",224.783333333333,"Mass","Asia"
"GBR",224.8,"Mass","Europe"
"NZL",224.8,"Mass","Oceania"
"ESP",224.816666666667,"Mass","Europe"
"ESP",224.816666666667,"Mass","Europe"
"GBR",224.816666666667,"Mass","Europe"
"USA",224.816666666667,"Mass","Americas"
"USA",224.816666666667,"Mass","Americas"
"USA",224.833333333333,"Mass","Americas"
"GBR",224.833333333333,"Mass","Europe"
"BRA",224.833333333333,"Mass","Americas"
"USA",224.833333333333,"Mass","Americas"
"GBR",224.833333333333,"Mass","Europe"
"USA",224.85,"Mass","Americas"
"GBR",224.85,"Mass","Europe"
"PER",224.866666666667,"Mass","Americas"
"PER",224.866666666667,"Mass","Americas"
"GBR",224.866666666667,"Mass","Europe"
"USA",224.866666666667,"Mass","Americas"
"GBR",224.866666666667,"Mass","Europe"
"GBR",224.883333333333,"Mass","Europe"
"GER",224.883333333333,"Mass","Europe"
"ESP",224.883333333333,"Mass","Europe"
"GBR",224.883333333333,"Mass","Europe"
"GBR",224.883333333333,"Mass","Europe"
"GBR",224.9,"Mass","Europe"
"ITA",224.9,"Mass","Europe"
"GBR",224.916666666667,"Mass","Europe"
"GBR",224.916666666667,"Mass","Europe"
"USA",224.916666666667,"Mass","Americas"
"THA",224.916666666667,"Mass","Asia"
"RSA",224.916666666667,"Mass","Africa"
"GBR",224.916666666667,"Mass","Europe"
"GBR",224.916666666667,"Mass","Europe"
"GBR",224.916666666667,"Mass","Europe"
"USA",224.916666666667,"Mass","Americas"
"GBR",224.916666666667,"Mass","Europe"
"SUI",224.916666666667,"Mass","Europe"
"GBR",224.933333333333,"Mass","Europe"
"GBR",224.933333333333,"Mass","Europe"
"GBR",224.933333333333,"Mass","Europe"
"GBR",224.933333333333,"Mass","Europe"
"GBR",224.933333333333,"Mass","Europe"
"GBR",224.933333333333,"Mass","Europe"
"GBR",224.95,"Mass","Europe"
"BRA",224.95,"Mass","Americas"
"ESP",224.95,"Mass","Europe"
"GBR",224.95,"Mass","Europe"
"GBR",224.95,"Mass","Europe"
"GBR",224.966666666667,"Mass","Europe"
"GBR",224.966666666667,"Mass","Europe"
"GBR",224.966666666667,"Mass","Europe"
"AUS",224.966666666667,"Mass","Oceania"
"GBR",224.966666666667,"Mass","Europe"
"USA",224.966666666667,"Mass","Americas"
"USA",224.966666666667,"Mass","Americas"
"GBR",224.966666666667,"Mass","Europe"
"FRA",224.966666666667,"Mass","Europe"
"GBR",224.966666666667,"Mass","Europe"
"FRA",224.966666666667,"Mass","Europe"
"GBR",224.983333333333,"Mass","Europe"
"GBR",224.983333333333,"Mass","Europe"
"GER",224.983333333333,"Mass","Europe"
"GBR",224.983333333333,"Mass","Europe"
"GBR",224.983333333333,"Mass","Europe"
"GBR",224.983333333333,"Mass","Europe"
"GBR",224.983333333333,"Mass","Europe"
"CHI",224.983333333333,"Mass","Europe"
"GBR",225,"Mass","Europe"
"FRA",225,"Mass","Europe"
"GBR",225,"Mass","Europe"
"FRA",225,"Mass","Europe"
"GBR",225,"Mass","Europe"
"MEX",225,"Mass","Americas"
"NED",225,"Mass","Europe"
"GBR",225,"Mass","Europe"
"GBR",225,"Mass","Europe"
"USA",225.016666666667,"Mass","Americas"
"GBR",225.016666666667,"Mass","Europe"
"GBR",225.016666666667,"Mass","Europe"
"GBR",225.016666666667,"Mass","Europe"
"GBR",225.016666666667,"Mass","Europe"
"ITA",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"NED",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"USA",225.033333333333,"Mass","Americas"
"NED",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"GBR",225.033333333333,"Mass","Europe"
"USA",225.05,"Mass","Americas"
"GBR",225.05,"Mass","Europe"
"GBR",225.05,"Mass","Europe"
"CAN",225.066666666667,"Mass","Americas"
"GBR",225.083333333333,"Mass","Europe"
"GBR",225.083333333333,"Mass","Europe"
"POR",225.083333333333,"Mass","Europe"
"USA",225.083333333333,"Mass","Americas"
"CHN",225.083333333333,"Mass","Asia"
"BRA",225.1,"Mass","Americas"
"USA",225.1,"Mass","Americas"
"FRA",225.1,"Mass","Europe"
"GBR",225.116666666667,"Mass","Europe"
"GBR",225.116666666667,"Mass","Europe"
"USA",225.133333333333,"Mass","Americas"
"GBR",225.133333333333,"Mass","Europe"
"GBR",225.133333333333,"Mass","Europe"
"POL",225.15,"Mass","Europe"
"GBR",225.15,"Mass","Europe"
"CHI",225.15,"Mass","Europe"
"GBR",225.15,"Mass","Europe"
"CHN",225.166666666667,"Mass","Asia"
"GBR",225.166666666667,"Mass","Europe"
"ITA",225.166666666667,"Mass","Europe"
"GBR",225.183333333333,"Mass","Europe"
"GBR",225.183333333333,"Mass","Europe"
"GBR",225.183333333333,"Mass","Europe"
"GBR",225.183333333333,"Mass","Europe"
"RSA",225.2,"Mass","Africa"
"USA",225.2,"Mass","Americas"
"GBR",225.2,"Mass","Europe"
"GBR",225.2,"Mass","Europe"
"GBR",225.2,"Mass","Europe"
"USA",225.2,"Mass","Americas"
"GBR",225.2,"Mass","Europe"
"GBR",225.216666666667,"Mass","Europe"
"RSA",225.216666666667,"Mass","Africa"
"GBR",225.216666666667,"Mass","Europe"
"AUT",225.216666666667,"Mass","Europe"
"ESP",225.216666666667,"Mass","Europe"
"ESP",225.216666666667,"Mass","Europe"
"GBR",225.233333333333,"Mass","Europe"
"GBR",225.233333333333,"Mass","Europe"
"NGR",225.233333333333,"Mass","Africa"
"GBR",225.233333333333,"Mass","Europe"
"BRA",225.25,"Mass","Americas"
"GBR",225.25,"Mass","Europe"
"GBR",225.25,"Mass","Europe"
"USA",225.25,"Mass","Americas"
"GBR",225.25,"Mass","Europe"
"FRA",225.25,"Mass","Europe"
"GBR",225.266666666667,"Mass","Europe"
"HKG",225.266666666667,"Mass","Asia"
"USA",225.266666666667,"Mass","Americas"
"GER",225.266666666667,"Mass","Europe"
"GBR",225.283333333333,"Mass","Europe"
"GBR",225.283333333333,"Mass","Europe"
"BRA",225.283333333333,"Mass","Americas"
"GBR",225.283333333333,"Mass","Europe"
"GBR",225.283333333333,"Mass","Europe"
"GBR",225.283333333333,"Mass","Europe"
"GBR",225.283333333333,"Mass","Europe"
"GBR",225.283333333333,"Mass","Europe"
"USA",225.283333333333,"Mass","Americas"
"FRA",225.3,"Mass","Europe"
"NZL",225.3,"Mass","Oceania"
"GBR",225.3,"Mass","Europe"
"GBR",225.3,"Mass","Europe"
"GBR",225.316666666667,"Mass","Europe"
"IRL",225.316666666667,"Mass","Europe"
"FIN",225.316666666667,"Mass","Europe"
"GBR",225.316666666667,"Mass","Europe"
"ESP",225.316666666667,"Mass","Europe"
"ITA",225.333333333333,"Mass","Europe"
"GBR",225.333333333333,"Mass","Europe"
"GBR",225.333333333333,"Mass","Europe"
"GBR",225.333333333333,"Mass","Europe"
"GBR",225.333333333333,"Mass","Europe"
"GBR",225.333333333333,"Mass","Europe"
"GBR",225.333333333333,"Mass","Europe"
"GBR",225.35,"Mass","Europe"
"GBR",225.35,"Mass","Europe"
"GBR",225.35,"Mass","Europe"
"IND",225.35,"Mass","Asia"
"CAN",225.366666666667,"Mass","Americas"
"RSA",225.366666666667,"Mass","Africa"
"GBR",225.366666666667,"Mass","Europe"
"GBR",225.366666666667,"Mass","Europe"
"MEX",225.366666666667,"Mass","Americas"
"GBR",225.366666666667,"Mass","Europe"
"GBR",225.366666666667,"Mass","Europe"
"USA",225.366666666667,"Mass","Americas"
"CAN",225.383333333333,"Mass","Americas"
"USA",225.383333333333,"Mass","Americas"
"USA",225.383333333333,"Mass","Americas"
"USA",225.383333333333,"Mass","Americas"
"GBR",225.383333333333,"Mass","Europe"
"GBR",225.383333333333,"Mass","Europe"
"GBR",225.383333333333,"Mass","Europe"
"USA",225.383333333333,"Mass","Americas"
"IRL",225.4,"Mass","Europe"
"USA",225.4,"Mass","Americas"
"GBR",225.4,"Mass","Europe"
"GBR",225.4,"Mass","Europe"
"USA",225.4,"Mass","Americas"
"USA",225.4,"Mass","Americas"
"CAN",225.4,"Mass","Americas"
"GBR",225.416666666667,"Mass","Europe"
"GBR",225.416666666667,"Mass","Europe"
"GBR",225.416666666667,"Mass","Europe"
"GBR",225.433333333333,"Mass","Europe"
"ESP",225.433333333333,"Mass","Europe"
"GBR",225.433333333333,"Mass","Europe"
"GBR",225.433333333333,"Mass","Europe"
"GER",225.433333333333,"Mass","Europe"
"USA",225.45,"Mass","Americas"
"MEX",225.45,"Mass","Americas"
"GBR",225.45,"Mass","Europe"
"GBR",225.45,"Mass","Europe"
"USA",225.466666666667,"Mass","Americas"
"NED",225.466666666667,"Mass","Europe"
"CHN",225.466666666667,"Mass","Asia"
"USA",225.466666666667,"Mass","Americas"
"GBR",225.466666666667,"Mass","Europe"
"GBR",225.466666666667,"Mass","Europe"
"GBR",225.466666666667,"Mass","Europe"
"USA",225.483333333333,"Mass","Americas"
"GBR",225.483333333333,"Mass","Europe"
"GBR",225.483333333333,"Mass","Europe"
"MEX",225.483333333333,"Mass","Americas"
"GBR",225.5,"Mass","Europe"
"SWE",225.5,"Mass","Europe"
"BRA",225.5,"Mass","Americas"
"USA",225.5,"Mass","Americas"
"AUS",225.5,"Mass","Oceania"
"GBR",225.5,"Mass","Europe"
"SWE",225.5,"Mass","Europe"
"GBR",225.5,"Mass","Europe"
"GBR",225.5,"Mass","Europe"
"SWE",225.5,"Mass","Europe"
"USA",225.5,"Mass","Americas"
"GBR",225.516666666667,"Mass","Europe"
"USA",225.516666666667,"Mass","Americas"
"GBR",225.533333333333,"Mass","Europe"
"GBR",225.533333333333,"Mass","Europe"
"GBR",225.533333333333,"Mass","Europe"
"GBR",225.533333333333,"Mass","Europe"
"GBR",225.533333333333,"Mass","Europe"
"GBR",225.533333333333,"Mass","Europe"
"USA",225.533333333333,"Mass","Americas"
"GRE",225.55,"Mass","Europe"
"GBR",225.55,"Mass","Europe"
"GBR",225.55,"Mass","Europe"
"SUI",225.55,"Mass","Europe"
"GBR",225.566666666667,"Mass","Europe"
"GBR",225.566666666667,"Mass","Europe"
"CAN",225.566666666667,"Mass","Americas"
"USA",225.566666666667,"Mass","Americas"
"GBR",225.566666666667,"Mass","Europe"
"CHI",225.566666666667,"Mass","Europe"
"GBR",225.566666666667,"Mass","Europe"
"GBR",225.566666666667,"Mass","Europe"
"GBR",225.566666666667,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.583333333333,"Mass","Europe"
"GBR",225.6,"Mass","Europe"
"GBR",225.616666666667,"Mass","Europe"
"PAR",225.616666666667,"Mass","Americas"
"ITA",225.616666666667,"Mass","Europe"
"GBR",225.616666666667,"Mass","Europe"
"GBR",225.616666666667,"Mass","Europe"
"MEX",225.616666666667,"Mass","Americas"
"GBR",225.616666666667,"Mass","Europe"
"BRA",225.616666666667,"Mass","Americas"
"GBR",225.633333333333,"Mass","Europe"
"GBR",225.633333333333,"Mass","Europe"
"GBR",225.633333333333,"Mass","Europe"
"GBR",225.633333333333,"Mass","Europe"
"NZL",225.65,"Mass","Oceania"
"GBR",225.65,"Mass","Europe"
"CHN",225.65,"Mass","Asia"
"GBR",225.65,"Mass","Europe"
"GBR",225.666666666667,"Mass","Europe"
"USA",225.666666666667,"Mass","Americas"
"GBR",225.666666666667,"Mass","Europe"
"GBR",225.666666666667,"Mass","Europe"
"NED",225.666666666667,"Mass","Europe"
"ARG",225.666666666667,"Mass","Americas"
"GBR",225.666666666667,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.683333333333,"Mass","Europe"
"GBR",225.7,"Mass","Europe"
"POR",225.7,"Mass","Europe"
"GBR",225.7,"Mass","Europe"
"USA",225.7,"Mass","Americas"
"USA",225.7,"Mass","Americas"
"GBR",225.7,"Mass","Europe"
"AUS",225.716666666667,"Mass","Oceania"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"GBR",225.716666666667,"Mass","Europe"
"POR",225.733333333333,"Mass","Europe"
"GBR",225.733333333333,"Mass","Europe"
"GBR",225.733333333333,"Mass","Europe"
"GBR",225.733333333333,"Mass","Europe"
"GBR",225.733333333333,"Mass","Europe"
"AUS",225.733333333333,"Mass","Oceania"
"MEX",225.733333333333,"Mass","Americas"
"RSA",225.733333333333,"Mass","Africa"
"GBR",225.733333333333,"Mass","Europe"
"GBR",225.733333333333,"Mass","Europe"
"GBR",225.733333333333,"Mass","Europe"
"IRL",225.75,"Mass","Europe"
"GBR",225.75,"Mass","Europe"
"MEX",225.75,"Mass","Americas"
"GBR",225.75,"Mass","Europe"
"GBR",225.766666666667,"Mass","Europe"
"RSA",225.766666666667,"Mass","Africa"
"GBR",225.766666666667,"Mass","Europe"
"GBR",225.766666666667,"Mass","Europe"
"GBR",225.766666666667,"Mass","Europe"
"GBR",225.766666666667,"Mass","Europe"
"BRA",225.766666666667,"Mass","Americas"
"GBR",225.783333333333,"Mass","Europe"
"GBR",225.783333333333,"Mass","Europe"
"GBR",225.783333333333,"Mass","Europe"
"USA",225.783333333333,"Mass","Americas"
"GBR",225.783333333333,"Mass","Europe"
"GBR",225.783333333333,"Mass","Europe"
"GBR",225.8,"Mass","Europe"
"GBR",225.8,"Mass","Europe"
"GBR",225.8,"Mass","Europe"
"GBR",225.8,"Mass","Europe"
"GBR",225.816666666667,"Mass","Europe"
"GBR",225.816666666667,"Mass","Europe"
"GBR",225.816666666667,"Mass","Europe"
"USA",225.816666666667,"Mass","Americas"
"GBR",225.833333333333,"Mass","Europe"
"GBR",225.833333333333,"Mass","Europe"
"GBR",225.833333333333,"Mass","Europe"
"ESP",225.833333333333,"Mass","Europe"
"GBR",225.85,"Mass","Europe"
"GBR",225.85,"Mass","Europe"
"GBR",225.85,"Mass","Europe"
"GBR",225.85,"Mass","Europe"
"INA",225.85,"Mass","Asia"
"GBR",225.866666666667,"Mass","Europe"
"USA",225.866666666667,"Mass","Americas"
